PG.ProteinAccessions,PG.Genes,PG.ProteinNames,[1] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-1.htrms.PG.Quantity,[2] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-2.htrms.PG.Quantity,[3] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-3.htrms.PG.Quantity,[4] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-4.htrms.PG.Quantity,[5] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-5.htrms.PG.Quantity,[6] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-6.htrms.PG.Quantity,[7] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-7.htrms.PG.Quantity,[8] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-8.htrms.PG.Quantity,[9] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-9.htrms.PG.Quantity,[10] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-10.htrms.PG.Quantity,[11] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-11.htrms.PG.Quantity,[12] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-12.htrms.PG.Quantity,[13] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-13.htrms.PG.Quantity,[14] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-14.htrms.PG.Quantity,[15] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-15.htrms.PG.Quantity,[16] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-16.htrms.PG.Quantity,[17] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-17.htrms.PG.Quantity,[18] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-18.htrms.PG.Quantity,[19] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-19.htrms.PG.Quantity,[20] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-19b.htrms.PG.Quantity,[21] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-20.htrms.PG.Quantity,[22] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-21.htrms.PG.Quantity,[23] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-22.htrms.PG.Quantity,[24] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-23.htrms.PG.Quantity,[25] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-24.htrms.PG.Quantity,[26] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-25.htrms.PG.Quantity,[27] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-26.htrms.PG.Quantity,[28] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-27.htrms.PG.Quantity,[29] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-28.htrms.PG.Quantity,[30] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-29.htrms.PG.Quantity,[31] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-29b.htrms.PG.Quantity,[32] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-30.htrms.PG.Quantity,[33] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-31.htrms.PG.Quantity,[34] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-32.htrms.PG.Quantity,[35] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-33.htrms.PG.Quantity,[36] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-34.htrms.PG.Quantity,[37] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-35.htrms.PG.Quantity,[38] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-36.htrms.PG.Quantity,[39] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-37.htrms.PG.Quantity,[40] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-38.htrms.PG.Quantity,[41] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-39.htrms.PG.Quantity,[42] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-40.htrms.PG.Quantity
P31151,S100A7,S10A7_HUMAN,56734.90625,128040.0859375,337194.78125,30825.568359375,106509.5390625,444358.25,88507.21875,93975.1328125,84635.125,457749.15625,48904.38671875,265953.5625,105883.609375,71813.5,57310.0546875,81839.3828125,525809.25,99089.0390625,105365.3671875,45557.16796875,125672.546875,143127.21875,182377.296875,160473.359375,552490.3125,70073.0390625,107203.703125,143394.53125,58669.69140625,81013.0859375,78792.203125,128534.0234375,531853.0,48407.47265625,42778.17578125,36879.984375,467796.3125,69673.0625,46723.93359375,16029.361328125,54688.69140625,111192.6328125
P31944,CASP14,CASPE_HUMAN,17915.17578125,43354.6796875,200763.21875,18236.6796875,114178.875,265823.5625,25067.16015625,61790.78515625,30073.115234375,377040.0625,15032.208984375,72583.328125,45803.1640625,50166.51953125,18904.3359375,90103.875,235051.125,71556.0,47175.046875,43453.296875,100015.9375,83487.0078125,120908.421875,50067.45703125,181400.671875,30850.173828125,75150.03125,82477.21875,14154.572265625,44957.0859375,41252.05859375,189120.96875,83563.328125,23740.47265625,29841.875,15649.1455078125,135352.15625,23184.1171875,16752.5625,9436.34765625,30151.41015625,55442.46875
P31946,YWHAB,1433B_HUMAN,,,,,,,,,,,9623.9853515625,,,,1.0,,,,,5397.9111328125,,,,,1.0,,12274.46875,14027.556640625,,,,32255.81640625,,,,,,,,,1.0,
P31947,SFN,1433S_HUMAN,,34321.24609375,15588.26953125,,1337.0146484375,17266.67578125,,,,20421.09375,,23907.91796875,5689.6904296875,,,1767.77160644531,26622.5234375,1569.56323242188,,,15573.4306640625,9171.6025390625,16695.091796875,2275.51635742188,147460.453125,,2161.91967773438,19896.52734375,,,,22737.787109375,11844.8525390625,37695.1015625,,,13360.7890625,,11841.4853515625,,,135849.765625
P31949,S100A11,S10AB_HUMAN,,,29376.59375,,,66532.9765625,2294.97973632813,14383.0224609375,,112634.015625,5820.61865234375,38781.57421875,24012.833984375,13239.95703125,7470.35595703125,24552.1015625,83816.125,25292.048828125,,14060.8330078125,65161.9140625,24081.013671875,45424.59375,13531.4296875,165979.5625,13962.3720703125,28038.265625,36019.7421875,,8723.587890625,12932.95703125,65469.8671875,22757.4375,7933.37841796875,,,37360.2421875,,,,,104117.609375
P32004,L1CAM,L1CAM_HUMAN,46489.72265625,67087.3046875,39304.1484375,,23851.765625,,28827.982421875,45837.7578125,69162.7578125,,,,,,,,,,,,,,,22789.357421875,,,11485.0087890625,17469.111328125,,,,,41351.73828125,,,,,,2311.09423828125,,,
P32119,PRDX2,PRDX2_HUMAN,533316.0,178248.21875,301125.1875,125798.6015625,126883.5390625,420052.28125,185277.046875,318595.125,59549.4921875,526473.875,2490019.25,500945.75,524484.75,446765.75,279194.625,241964.46875,508560.09375,603352.25,436850.59375,378864.625,480442.8125,226306.53125,423303.53125,274602.78125,538978.4375,548915.5,509101.5,283557.875,513059.5,221227.46875,169243.390625,593246.4375,133736.5625,1820749.875,367922.90625,259686.234375,479574.8125,595486.75,929559.4375,462375.3125,167607.421875,350435.09375
P32942,ICAM3,ICAM3_HUMAN,119928.9140625,122775.34375,88422.0625,76446.453125,113786.1875,56630.4375,102809.6796875,97268.1328125,141678.765625,59341.6953125,89253.5390625,70159.921875,74172.09375,74207.234375,45982.96875,65960.5625,74312.34375,85101.7421875,92006.2734375,134759.375,60470.734375,80429.109375,60059.49609375,89912.703125,50539.44140625,64057.9296875,62311.76953125,62901.77734375,61491.703125,60187.2734375,62182.9296875,60798.2890625,50279.6796875,27450.96484375,90702.4609375,54510.48828125,37057.4296875,59949.0859375,118595.015625,59730.515625,55384.77734375,52044.43359375
P33151,CDH5,CADH5_HUMAN,1486357.75,1360106.875,1177068.5,1141738.25,1340836.5,1081355.25,1345186.375,1191747.375,1367033.25,1294557.75,1272169.75,1239806.0,1153518.25,1054525.0,1452580.875,690661.0,704674.375,1162530.125,1438473.5,1234001.25,669319.6875,1121032.125,1242221.25,1160915.375,842718.375,1092355.25,1374531.0,882445.8125,1289881.75,908999.75,1109531.25,1567125.5,1345758.875,1088049.0,1051342.625,2003037.375,1018837.5625,1260678.375,1287380.0,1214639.625,1709508.875,975939.0
P33908,MAN1A1,MA1A1_HUMAN,805688.0,904695.25,486344.375,614754.4375,559573.625,380383.96875,693561.5,416755.28125,658012.375,314655.6875,675897.9375,570351.625,398739.28125,472425.5,688505.6875,536995.625,572141.5625,502054.21875,621518.625,702215.5,466446.75,560450.4375,501049.34375,487022.46875,421919.71875,510146.3125,530792.0625,408356.25,627146.4375,561966.1875,477929.96875,435438.78125,478464.625,707879.75,573683.125,497510.25,386035.875,519101.5,315104.1875,610669.5,495367.28125,340656.3125
P34096,RNASE4,RNAS4_HUMAN,163293.796875,118039.296875,107487.96875,45676.26953125,146639.59375,106969.4765625,110773.3515625,118971.8984375,131820.625,70776.265625,182778.9375,85408.3828125,138032.40625,146766.078125,124574.359375,96493.6015625,84500.9453125,75569.109375,143046.625,163817.84375,95161.875,112119.34375,54660.0546875,142247.71875,99889.625,130148.625,89573.75,85993.21875,147165.171875,83522.7734375,94727.890625,74522.7734375,143418.671875,154698.15625,140038.390625,157541.703125,73923.09375,123658.5703125,127755.2421875,167399.375,97757.546875,112698.5703125
P35030,PRSS3,TRY3_HUMAN,73964.890625,40893.34375,37098.09375,31922.359375,65283.53515625,37957.92578125,66911.9453125,58476.6796875,85507.6015625,44931.6171875,51950.70703125,95248.515625,157957.140625,112778.40625,54506.5078125,70978.7734375,25271.533203125,78601.625,149462.59375,223183.359375,109105.375,64228.95703125,39706.0703125,61215.98828125,79904.4609375,154565.71875,62013.08203125,64760.6484375,127507.9296875,40332.55859375,117282.734375,54447.109375,47880.796875,75668.5390625,37783.09765625,109159.359375,53807.29296875,44770.796875,49448.50390625,49763.39453125,28701.833984375,53231.80859375
P35321,SPRR1A,SPR1A_HUMAN,42291.375,41227.359375,364210.15625,15937.794921875,367913.96875,1019014.875,,253726.96875,57926.1640625,1383872.125,,145496.265625,305830.75,253276.546875,112731.71875,280013.40625,260522.734375,274436.59375,96538.0390625,116844.40625,484094.125,213416.5,564066.125,118063.9765625,757486.5625,138302.453125,336988.21875,413151.15625,583579.8125,87042.3515625,107730.140625,400737.6875,150926.75,2462.75903320313,39728.93359375,,343378.53125,26609.97265625,49961.2109375,,38811.75390625,516828.46875
P35443,THBS4,TSP4_HUMAN,906479.8125,956015.25,828857.875,990205.375,637264.0,396773.34375,635450.875,900121.25,979897.5625,432850.90625,415072.875,735214.8125,890434.5625,790506.5,663909.5,431124.5625,503236.46875,616111.25,999853.9375,1119461.75,387302.125,513101.1875,535503.625,795978.875,541174.8125,734859.5,484797.9375,443802.03125,567194.875,453653.0,829937.125,1014991.5,927514.5625,500201.125,623936.5,460674.34375,543438.3125,431724.65625,421246.9375,485006.53125,439764.90625,419974.84375
P35527,KRT9,K1C9_HUMAN,12225356.0,15631316.0,105765328.0,13158091.0,21367266.0,206076992.0,9665917.0,68727824.0,15390356.0,273936992.0,6945071.0,38257068.0,64289456.0,54790928.0,17396536.0,93370848.0,53997548.0,64565984.0,48194484.0,46530692.0,102529872.0,73951648.0,155964464.0,23607094.0,78380992.0,18952396.0,101289480.0,99509304.0,23477838.0,31045824.0,34700580.0,135164560.0,34252328.0,12143692.0,10688570.0,6879749.5,59734900.0,14156383.0,20293104.0,8592529.0,11806797.0,14430376.0
P35542,SAA4,SAA4_HUMAN,728067.3125,269729.65625,362160.125,300824.8125,199022.0,164904.265625,187300.5625,248008.140625,203726.984375,63927.22265625,215684.28125,189346.375,139317.234375,107835.3671875,229999.625,391159.3125,81651.9375,357958.46875,173927.84375,152775.265625,241463.53125,111147.34375,122265.8125,209254.265625,85511.546875,374817.78125,135357.984375,137356.0,145625.515625,383190.6875,351855.09375,109271.5703125,102055.296875,296640.71875,167660.375,138180.78125,178706.25,220766.28125,168696.5,253326.0,312096.90625,145460.203125
P35555,FBN1,FBN1_HUMAN,47259.83203125,27440.8671875,39772.171875,5414.66015625,80029.515625,,58546.34375,36631.828125,34285.203125,,,30757.703125,66601.0078125,32051.8515625,,,3778.35791015625,8051.6494140625,24101.7890625,37683.7890625,17785.203125,6474.26953125,,28324.16796875,5919.84912109375,35417.03515625,5753.341796875,4443.7568359375,32217.576171875,38208.53515625,26688.17578125,21347.365234375,30012.04296875,,9071.0849609375,41694.30859375,10902.970703125,51786.1171875,6426.4072265625,31551.3125,28273.33984375,34076.70703125
P35579,MYH9,MYH9_HUMAN,,5887.12841796875,7868.0263671875,,,16454.8359375,,,,30597.62890625,,5528.8916015625,6129.611328125,,,,12648.720703125,8482.31640625,,,17692.373046875,10833.41796875,14490.6591796875,,28185.51171875,15530.068359375,17431.80859375,8340.419921875,,,,18168.984375,4855.40234375,,,,,9655.3193359375,3546.76196289063,,,24905.341796875
P35590,TIE1,TIE1_HUMAN,30151.97265625,44358.08203125,27109.35546875,34621.421875,31954.00390625,47771.90234375,23279.9609375,26791.26953125,38195.7109375,46150.97265625,37600.7734375,24793.150390625,27757.162109375,23778.208984375,124138.1328125,20929.7109375,27869.09375,28302.9140625,30987.58203125,30971.318359375,12733.7666015625,21365.123046875,44132.9375,32361.6171875,14269.6083984375,25316.33984375,37611.1015625,36176.546875,25675.33984375,15258.587890625,17540.10546875,36838.9765625,21316.25,31834.1328125,90588.1328125,68897.203125,19649.484375,30026.560546875,30435.16015625,26261.265625,40104.06640625,27091.822265625
P35754,GLRX,GLRX1_HUMAN,,,119920.3046875,,,106042.1796875,,46024.09375,,101436.703125,,42042.07421875,,,,44718.921875,67298.6796875,66309.1015625,,73074.375,112917.5078125,67836.078125,118347.953125,,75382.40625,,60013.18359375,74169.2578125,,,,45028.60546875,,,,,61996.11328125,,,,,
P35858,IGFALS,ALS_HUMAN,18544644.0,9828309.0,11097906.0,14861967.0,12858431.0,13741144.0,9044112.0,10462735.0,16160188.0,6141107.0,9993661.0,6381684.0,6782596.0,6442834.5,6838745.0,4917202.5,7513694.5,3572378.0,8582076.0,10005965.0,6379921.0,4177371.0,5802667.5,2878646.0,3028403.5,8219626.5,6447503.5,5890213.0,4753374.5,5027068.0,5516542.5,5242752.0,6671046.0,6911376.5,7250049.0,7564224.5,6713008.5,7961479.0,7011946.5,3736867.5,5140019.5,6201485.0
P35908,KRT2,K22E_HUMAN,16110292.0,23257832.0,147721904.0,14781378.0,30605472.0,302743456.0,14694629.0,72081248.0,32085600.0,341841600.0,10973966.0,52030064.0,52663664.0,53610276.0,22524990.0,106720744.0,99528336.0,77015872.0,47877792.0,47405704.0,107596592.0,89889280.0,171107872.0,34872952.0,123110168.0,25523392.0,92192520.0,109527248.0,21964032.0,39873232.0,35440644.0,142699744.0,52286456.0,17126084.0,20219364.0,9525209.0,88397752.0,18082134.0,20429498.0,10056736.0,19342366.0,31668394.0
P35916,FLT4,VGFR3_HUMAN,101622.0546875,64555.15234375,51789.30078125,58190.53125,67829.5625,48880.43359375,68180.0390625,66725.8125,77972.296875,35196.6484375,44839.0390625,40147.6953125,58123.2578125,56321.4140625,58287.3671875,76072.6640625,50554.953125,61397.8515625,80427.2890625,38403.02734375,109180.9453125,44911.03125,27730.017578125,45005.6171875,50684.94921875,45568.9375,46444.640625,34978.55078125,83228.3828125,51136.328125,29575.759765625,33869.390625,17982.26171875,82222.7890625,57721.2578125,45517.40625,26932.291015625,68234.03125,10144.666015625,,49473.4375,42795.296875
P36222,CHI3L1,CH3L1_HUMAN,,,34123.06640625,,,,,,,,18117.900390625,,,,49542.671875,,11883.84765625,18336.669921875,,10067.51171875,,,50654.2265625,16092.50390625,25142.59765625,,21570.890625,22521.23828125,59310.5,,,27366.27734375,78803.6640625,56137.828125,17110.51171875,,,,43239.82421875,108252.34375,31580.40234375,
P36955,SERPINF1,PEDF_HUMAN,22020114.0,10927730.0,13030568.0,14255843.0,10756568.0,10373575.0,13483010.0,9285032.0,12578274.0,8753030.0,13214678.0,8721906.0,10037671.0,17319984.0,8819091.0,10753360.0,10004697.0,10112617.0,12742010.0,14438362.0,7181320.0,8140401.5,6554405.5,10670341.0,9392684.0,13580478.0,6821787.0,7607290.0,16520429.0,6667219.0,10181192.0,8194031.0,9890004.0,10802086.0,14204832.0,13649528.0,8816251.0,12705029.0,7125033.5,9194570.0,7952167.0,7949211.5
P36980,CFHR2,FHR2_HUMAN,10675004.0,5782642.0,6638876.0,2196905.0,4418834.0,3265999.5,8101496.0,7305220.5,9279453.0,2860668.0,11231887.0,8098740.0,8522073.0,9844204.0,4801947.0,7527008.0,6741488.5,1066292.375,9120191.0,8937977.0,3539177.75,8319715.5,3645466.25,5770402.5,6513740.5,4925971.0,4621993.0,3760585.25,11636653.0,3977266.0,4425553.5,3712447.0,8588452.0,6991882.0,5133876.5,9011318.0,763428.25,10245612.0,2102540.5,6596532.5,4015109.0,5336052.5
P37802,TAGLN2,TAGL2_HUMAN,44061.15625,233376.71875,,41367.3828125,,17007.5859375,40395.09375,69121.71875,21773.458984375,13045.966796875,49578.8984375,50994.09765625,75068.5703125,16409.50390625,26031.8203125,15108.873046875,41701.66796875,14135.5546875,42718.640625,19190.455078125,30287.8203125,12528.806640625,,,48148.6484375,83713.9375,38095.00390625,19447.84765625,26069.29296875,24261.1953125,32424.4921875,23140.578125,169930.546875,91929.0703125,25541.40625,25789.841796875,19549.53515625,59718.0078125,34968.60546875,27232.001953125,17327.169921875,28972.185546875
P37837,TALDO1,TALDO_HUMAN,,,,,,,,22966.93359375,,18691.845703125,,35329.09765625,,,,,,4811.5732421875,,,8834.6005859375,,6215.85400390625,,29046.880859375,22616.892578125,11715.2958984375,11724.4326171875,,,,14935.615234375,,30506.01171875,,,,10969.2587890625,,,,30574.466796875
P37840,SNCA,SYUA_HUMAN,14306.873046875,,,,,,,6215.2529296875,,,19424.8515625,,10111.97265625,13906.912109375,,,,10460.998046875,5448.54736328125,,,,,,,11936.79296875,,,,9658.8935546875,,7731.5576171875,,22398.35546875,,,12660.46484375,7339.09228515625,22125.802734375,10011.40234375,,11101.0703125
P39059,COL15A1,COFA1_HUMAN,18165.6875,11615.0615234375,17384.162109375,,17986.173828125,,16708.02734375,18617.7890625,,,25346.107421875,,23764.4609375,,,9684.869140625,20106.107421875,15430.9267578125,25841.30859375,28517.912109375,,14537.6904296875,11207.2744140625,21154.25390625,,17054.232421875,14482.58984375,20123.740234375,36824.99609375,17915.779296875,21106.802734375,17909.09765625,13360.7822265625,,18514.328125,12858.5634765625,8931.7236328125,13249.4921875,10101.5361328125,,,
P39060,COL18A1,COIA1_HUMAN,311960.0625,207889.953125,185553.046875,191193.34375,208088.40625,190525.25,205835.875,207142.640625,224706.734375,125904.171875,266392.34375,189904.703125,192534.0625,111544.78125,168013.625,136523.8125,196826.296875,197200.421875,211621.125,273285.4375,130710.5703125,191173.625,110886.4453125,217732.109375,176545.3125,185789.25,131204.953125,148797.265625,334637.34375,98854.6484375,179460.03125,200683.953125,257391.875,239326.390625,236251.1875,180682.75,175315.546875,215661.984375,163205.703125,243905.71875,167017.578125,98670.9765625
P40189,IL6ST,IL6RB_HUMAN,110348.6640625,113262.6796875,68462.4609375,92055.1796875,82920.6953125,57459.8125,71851.390625,56394.90234375,62971.125,51160.38671875,59395.39453125,59455.1328125,84922.453125,65348.76171875,46815.17578125,42114.18359375,63759.59765625,66942.125,91727.7421875,110262.6640625,49225.99609375,56793.6328125,47368.8984375,70748.609375,58933.30078125,63152.4921875,40619.3671875,45451.5390625,53583.88671875,39853.734375,78605.4765625,59604.94921875,64221.4453125,62420.828125,78157.390625,71562.6484375,39763.94921875,99852.234375,41785.1015625,73048.96875,56593.3359375,53683.171875
P40197,GP5,GPV_HUMAN,34732.5625,77951.25,22508.365234375,28906.87890625,21137.609375,21909.80078125,21242.5234375,38248.21875,17873.828125,13833.849609375,33295.8125,26296.064453125,12488.572265625,19068.791015625,17396.46484375,62068.109375,23159.26953125,22000.951171875,107275.078125,45925.83984375,19293.9765625,24045.87890625,17370.896484375,18079.046875,22603.17578125,21395.712890625,17345.80078125,16450.060546875,13145.41796875,25304.296875,31294.177734375,26319.5078125,24612.974609375,33969.5390625,38868.671875,55687.55078125,38881.18359375,29355.642578125,41187.7734375,43752.078125,17394.41796875,27695.95703125
P40199,CEACAM6,CEAM6_HUMAN,12737.5439453125,27214.41796875,,,,,13496.5205078125,18077.736328125,20265.0625,10193.3525390625,11024.427734375,30088.314453125,,,,10388.015625,,18677.18359375,,9112.51953125,9409.1982421875,15730.7353515625,,14721.8134765625,13150.1376953125,11549.1298828125,,,11893.0380859375,,9375.53125,,21484.494140625,,,,10545.064453125,13464.71875,19142.48828125,14520.2060546875,,4816.01416015625
P40925,MDH1,MDHC_HUMAN,56856.71875,77499.640625,,109298.0234375,99024.265625,22100.716796875,53460.796875,20314.078125,,27575.251953125,105751.484375,96035.5859375,23549.09765625,23514.06640625,94699.09375,39361.65625,65951.390625,62502.1640625,23315.1640625,34834.0546875,19631.392578125,,65009.44140625,53906.3828125,80834.1875,49532.2734375,21319.599609375,89351.828125,,17095.158203125,18532.4921875,57961.60546875,12570.4306640625,88802.296875,115323.5,14722.287109375,28790.138671875,88351.8046875,62455.23828125,25425.263671875,68754.9765625,64121.328125
P40967,PMEL,PMEL_HUMAN,,,,,34876.1796875,44521.83984375,,,29141.14453125,49530.91796875,,,,,,,,,,,,,12924.7314453125,,,,,,,,,,,,,,,,,,,19668.55859375
P41159,LEP,LEP_HUMAN,,26636.71484375,14041.3271484375,,29041.3203125,38835.44140625,,14208.1025390625,,25388.91796875,,,,38069.72265625,23135.091796875,25094.2578125,,33832.80078125,,,9692.8076171875,8022.56982421875,12452.0576171875,,,,18181.462890625,14048.203125,12608.7919921875,26926.359375,22298.203125,16787.41015625,,,,,9034.095703125,9439.9482421875,,,,
P41222,PTGDS,PTGDS_HUMAN,288834.28125,391004.5,346922.0625,324104.09375,283030.25,214314.25,319859.53125,187838.671875,544146.25,143966.265625,496023.5625,272126.21875,414902.25,317180.1875,245078.625,298264.625,284157.65625,386495.71875,369169.875,293289.40625,132521.84375,297306.90625,233004.796875,529300.625,390323.875,373877.84375,284466.375,321400.375,744911.4375,177971.96875,241789.375,392084.1875,318117.0,330186.0625,570115.25,320379.1875,239309.5,358191.125,297668.03125,360338.84375,303673.65625,286296.3125
P42357,HAL,HUTH_HUMAN,5584.111328125,6411.3037109375,29396.13671875,5191.849609375,10062.5048828125,66947.0078125,5686.35986328125,12311.9111328125,8183.78515625,104819.9453125,,37909.92578125,10785.625,18680.5859375,9356.048828125,17714.810546875,29227.38671875,16537.43359375,26029.87109375,19217.53125,39094.15625,19890.3828125,45017.6484375,19250.29296875,38309.71875,9976.6533203125,26315.876953125,26390.3046875,9325.0966796875,13386.1533203125,10950.8134765625,41778.0390625,12331.9931640625,4637.23828125,,5370.09033203125,29085.361328125,9378.103515625,8671.1220703125,,7654.416015625,18682.5234375
P42785,PRCP,PCP_HUMAN,11545.76171875,17910.876953125,10267.18359375,9399.1376953125,8061.60546875,12853.130859375,9039.306640625,10763.564453125,6622.8212890625,15311.7392578125,7138.81689453125,,4778.45947265625,8912.0712890625,6386.7763671875,7700.875,9746.8310546875,6458.2978515625,24303.8359375,5194.28515625,8066.14453125,6609.59228515625,15637.3369140625,6539.2333984375,6921.275390625,7440.75537109375,4021.62451171875,6092.896484375,7606.83740234375,11074.376953125,6494.59814453125,10766.5771484375,10058.822265625,,30889.8203125,9969.400390625,40792.5234375,11019.068359375,7416.53564453125,7275.416015625,10861.9755859375,7797.71142578125
P43121,MCAM,MUC18_HUMAN,161952.703125,112539.75,109171.296875,76746.2578125,185817.9375,66639.7109375,147420.921875,171021.0,159831.5625,67260.796875,143458.15625,111687.515625,246474.296875,122267.3125,159699.484375,129941.890625,115884.703125,102269.1875,212325.921875,179531.8125,72120.90625,114474.484375,103485.6875,167677.203125,110070.90625,179611.546875,131587.515625,122473.6171875,174442.75,139892.15625,138687.609375,166334.140625,129356.984375,95516.8359375,132076.78125,146873.03125,94325.0546875,128445.34375,165689.234375,203896.109375,173635.1875,126223.203125
P43251,BTD,BTD_HUMAN,1338021.5,777624.75,827782.25,1246409.25,1910690.125,794798.3125,1381222.625,924902.6875,1224744.75,612021.25,1018784.0625,817308.9375,794643.75,980808.9375,1036721.9375,935474.5,884379.3125,890491.8125,848502.1875,923237.375,871453.5,666347.0,727002.125,738854.6875,718293.25,654167.0625,769615.9375,552746.75,968054.0625,519838.71875,466635.5,645487.6875,658322.6875,811503.5,1298948.375,1070692.25,646252.875,941447.8125,874247.9375,754055.0,180263.90625,770237.875
P43652,AFM,AFAM_HUMAN,29897404.0,21790466.0,29607194.0,31820418.0,25669888.0,20583128.0,18031242.0,21278040.0,22766922.0,13728662.0,20440380.0,12598500.0,17787742.0,27620556.0,17101740.0,13522918.0,19428910.0,24528682.0,16237620.0,16605200.0,16028957.0,12990650.0,14868910.0,15301939.0,12723062.0,17590052.0,15025726.0,15200521.0,23416704.0,14157710.0,18549314.0,8058436.0,12205748.0,17522436.0,37634320.0,18205136.0,14437928.0,19265516.0,16245170.0,15208907.0,10611326.0,12082314.0
P46531,NOTCH1,NOTC1_HUMAN,9756.8037109375,4262.09326171875,3050.48193359375,,5558.2890625,11848.0166015625,14497.5576171875,12172.4951171875,15877.6064453125,10045.9599609375,2161.90063476563,3728.96362304688,3872.71020507813,10964.669921875,8256.5947265625,4522.41455078125,3234.6494140625,,4314.1552734375,9466.333984375,6002.8603515625,7859.39404296875,3046.45385742188,3916.63793945313,5283.6484375,10654.818359375,3606.5,5393.02734375,9083.3115234375,8982.8291015625,12353.736328125,11345.3857421875,5456.66357421875,2692.60473632813,6683.1845703125,4674.35498046875,5791.9189453125,5667.89453125,6363.4619140625,7826.97216796875,8427.806640625,12688.9287109375
P47929,LGALS7,LEG7_HUMAN,68714.34375,47531.16796875,280488.46875,31057.05078125,51874.76171875,954122.3125,62098.45703125,211093.5,54758.2578125,1125239.75,24946.89453125,300263.96875,260490.953125,135089.1875,59818.671875,246240.75,1546052.5,195417.5625,125755.4140625,146073.265625,451647.25,237227.75,591092.1875,86974.96875,5793375.5,82232.015625,109028.046875,430003.1875,70855.3359375,95257.234375,138476.046875,865295.0,261892.84375,32017.8203125,,,396209.71875,35351.44140625,25770.10546875,,21254.158203125,2562083.5
P48594,SERPINB4,SPB4_HUMAN,49603.44921875,116666.875,532666.8125,40161.21875,78577.125,798757.0625,50751.82421875,190725.875,60971.4296875,793526.0625,,269581.0,146371.1875,89521.5078125,74782.515625,202612.53125,789006.875,199984.40625,98556.8359375,87726.8671875,254149.875,227771.03125,463202.4375,154187.53125,701227.875,75506.0859375,225013.09375,286422.0,18337.89453125,87586.6875,99233.890625,389380.0625,310476.25,48224.5859375,27974.279296875,11840.7587890625,459670.59375,22939.904296875,51403.98046875,18070.55859375,23566.072265625,232744.046875
P48637,GSS,GSHB_HUMAN,150328.0625,118847.515625,60074.16796875,110134.8984375,87096.796875,138150.234375,102022.15625,128308.9453125,135474.171875,101906.7109375,83031.0,132601.484375,52690.71484375,98295.1640625,57857.50390625,51882.5,57644.171875,49130.6484375,89434.8046875,81083.21875,70939.46875,68035.875,69586.625,65534.453125,71831.921875,91539.421875,63022.046875,59632.63671875,78387.4921875,79877.9453125,70554.921875,59107.359375,83348.953125,102564.21875,68795.6015625,84314.625,119480.5234375,81307.359375,100270.65625,107729.359375,66245.78125,74323.53125
